Binomial	ID	year	popvalue
Metynnis_maculatus	202493	2013	0
Moenkhausia_collettii	202494	2013	0
Moenkhausia_grandisquamis	202495	2013	0.5
Moenkhausia_intermedia	202496	2013	0
Moenkhausia_lepidura	202497	2013	0
Parapteronotus_hasemani	202512	2013	0
Trachelyopterus_galeatus	202513	2013	2
Peckoltia_vittata	202515	2013	0
Pellona_flavipinnis	202517	2013	0
Pimelodella_howesi	202520	2013	1
Pimelodella_steindachneri	202521	2013	0
Pimelodina_flavipinnis	202522	2013	0
Poptella_compressa	202527	2013	14.5
Pseudanos_gracilis	202535	2013	0.5
Pseudanos_trimaculatus	202536	2013	2.5
Pterygoplichthys_disjunctivus	202540	2013	0.5
Pterygoplichthys_lituratus	202541	2013	3.5
Rhabdolichops_eastwardi	202543	2013	0
Rhamphichthys_rostratus	202545	2013	0.5
Rhytiodus_argenteofuscus	202547	2013	0
Rhytiodus_microlepis	202548	2013	0
Rineloricaria_castroi	202549	2013	0
Roeboides_affinis	202550	2013	0
Roeboides_biserialis	202551	2013	0
Roeboides_myersii	202552	2013	1.5
Roestes_molossus	202553	2013	0.5
Schizodon_fasciatus	202556	2013	42.5
Serrasalmus_odyssei	202564	2013	0
Aphanotorulus_emarginatus	202570	2013	2.5
Sternopygus_macrurus	202573	2013	0
Stethaprion_crenatum	202574	2013	0
Sturisoma_lyra	202575	2013	0.5
Tetragonopterus_argenteus	202576	2013	7
Tetragonopterus_chalceus	202577	2013	4
Tympanopleura_atronasus	202584	2013	3.5
Tympanopleura_rondoni	202585	2013	0
Inia_geoffrensis	202588	2013	24
Sotalia_fluviatilis	202589	2013	4.125
Alosa_sapidissima	826	2014	38107
Salmo_salar	879	2014	75
Emydoidea_blandingii	4539	2014	25
Oncorhynchus_nerka	5713	2014	3784
Moxostoma_anisurum	12883	2014	0.47
Moxostoma_macrolepidotum	12884	2014	0.17
Moxostoma_valenciennesi	12885	2014	0.11
Hemiodus_orthonops	17542	2014	217.22
Adenomus_kandianus	19384	2014	55
Rhinella_marina	19703	2014	4.92
Litoria_bicolor	19708	2014	0.67
Litoria_nasuta	19711	2014	0.14
Litoria_rothii	19713	2014	0.09
Rhinella_marina	19714	2014	24.003936
Acipenser_sinensis	19816	2014	49.163
Rutilus_rutilus	19826	2014	127774
Abramis_brama	19827	2014	227809
Gavialis_gangeticus	19829	2014	12
Leuciscus_aspius	19834	2014	5791
Alburnus_alburnus	19835	2014	28515
Neogobius_melanostomus	19836	2014	18899
Gasterosteus_aculeatus	19837	2014	12207
Chondrostoma_nasus	19838	2014	5237
Ponticola_kessleri	19842	2014	297
Proterorhinus_semilunaris	19843	2014	249
Leuciscus_leuciscus	19844	2014	201
Anguilla_rostrata	20030	2014	0.28
Anguilla_rostrata	20031	2014	0.08
Carpiodes_cyprinus	20259	2014	0.08
Carpiodes_cyprinus	20260	2014	0.02
Cyprinus_carpio	20416	2014	0.11
Dorosoma_cepedianum	20440	2014	1.21
Dorosoma_cepedianum	20442	2014	0.25
Dorosoma_cepedianum	20443	2014	0.32
Osteoglossum_bicirrhosum	21257	2014	16
Osteoglossum_bicirrhosum	21289	2014	5
Carassius_auratus	21395	2014	0.58
Cyprinus_carpio	21396	2014	2.25
Cyprinus_carpio	21399	2014	0.25
Ictiobus_cyprinellus	21677	2014	0.04
Lepisosteus_osseus	21691	2014	0.17
Lepisosteus_osseus	21694	2014	0.44
Moxostoma_valenciennesi	21972	2014	0.08
Chioglossa_lusitanica	22905	2014	615
Rana_tavasensis	22920	2014	117
Salmo_trutta	22922	2014	0
Alosa_alosa	23275	2014	1100
Anguilla_anguilla	23276	2014	125730
Salmo_salar	23278	2014	142
Dicamptodon_tenebrosus	25587	2014	280
Crocodylus_palustris	25664	2014	5.25
Lepisosteus_osseus	26624	2014	0.0692
Dajaus_monticola	26627	2014	95.74
Gobiomorus_dormitor	26631	2014	10.48
Eleotris_perniger	26638	2014	1.11
Awaous_banana	26639	2014	2.07
Alosa_pseudoharengus	26735	2014	0.03
Moxostoma_anisurum	26737	2014	0.03
Moxostoma_macrolepidotum	26738	2014	0.06
Pterygoplichthys_multiradiatus	26824	2014	0
Osmerus_mordax	26830	2014	37.1847
Gasterosteus_aculeatus	26831	2014	2.2657
Notropis_atherinoides	26832	2014	3.8623
Cottus_cognatus	26842	2014	0.1312
Myoxocephalus_thompsonii	26843	2014	0.4266
Acipenser_fulvescens	27360	2014	1028
Oncorhynchus_nerka	28362	2014	15.7
Salmo_salar	28364	2014	69
Ageneiosus_inermis	28716	2014	0
Ageneiosus_inermis	28717	2014	13.75
Ageneiosus_inermis	28718	2014	15.75
Ageneiosus_inermis	28719	2014	13.75
Ageneiosus_inermis	28720	2014	15.5
Ageneiosus_inermis	28721	2014	6
Ageneiosus_inermis	28722	2014	5.5
Ageneiosus_inermis	28723	2014	11.5
Ageneiosus_inermis	28724	2014	2.5
Ageneiosus_inermis	28725	2014	2.5
Ageneiosus_inermis	28726	2014	1
Ageneiosus_ucayalensis	28727	2014	18.25
Ageneiosus_ucayalensis	28728	2014	0.75
Ageneiosus_ucayalensis	28729	2014	0
Ageneiosus_ucayalensis	28730	2014	1
Ageneiosus_ucayalensis	28731	2014	0.75
Ageneiosus_ucayalensis	28732	2014	1
Ageneiosus_ucayalensis	28733	2014	0
Ageneiosus_ucayalensis	28734	2014	0
Ageneiosus_ucayalensis	28735	2014	0
Ageneiosus_ucayalensis	28736	2014	0
Ageneiosus_ucayalensis	28737	2014	0
Anodus_elongatus	28738	2014	0
Anodus_elongatus	28739	2014	13.5
Anodus_elongatus	28740	2014	14.25
Anodus_elongatus	28741	2014	5.5
Anodus_elongatus	28742	2014	2.75
Anodus_elongatus	28743	2014	0.5
Anodus_elongatus	28744	2014	0.5
Anodus_elongatus	28745	2014	2
Anodus_elongatus	28746	2014	0
Anodus_elongatus	28747	2014	0.5
Anodus_elongatus	28748	2014	0
Anodus_orinocensis	28749	2014	0
Anodus_orinocensis	28750	2014	0
Brachyplatystoma_filamentosum	28751	2014	0
Brachyplatystoma_filamentosum	28752	2014	0
Brachyplatystoma_filamentosum	28753	2014	0
Brachyplatystoma_rousseauxii	28754	2014	0.5
Brachyplatystoma_rousseauxii	28755	2014	0.25
Brachyplatystoma_rousseauxii	28756	2014	0
Brachyplatystoma_rousseauxii	28757	2014	0
Brachyplatystoma_rousseauxii	28758	2014	0
Brachyplatystoma_tigrinum	28759	2014	0
Brachyplatystoma_tigrinum	28760	2014	0
Brycon_amazonicus	28762	2014	0.25
Brycon_amazonicus	28763	2014	12.25
Brycon_amazonicus	28764	2014	11.5
Brycon_amazonicus	28765	2014	5.75
Brycon_amazonicus	28766	2014	6.5
Brycon_amazonicus	28767	2014	2.25
Brycon_amazonicus	28768	2014	0.5
Brycon_amazonicus	28769	2014	10
Brycon_amazonicus	28770	2014	1.5
Brycon_amazonicus	28771	2014	0
Brycon_amazonicus	28772	2014	0
Brycon_falcatus	28773	2014	0.25
Brycon_falcatus	28774	2014	0
Brycon_falcatus	28775	2014	0
Brycon_falcatus	28776	2014	0
Brycon_falcatus	28777	2014	0
Brycon_falcatus	28778	2014	0
Brycon_melanopterus	28779	2014	0
Brycon_melanopterus	28780	2014	0.25
Brycon_melanopterus	28781	2014	0.75
Brycon_melanopterus	28782	2014	1
Brycon_melanopterus	28783	2014	0
Curimata_inornata	28795	2014	0
Curimata_inornata	28796	2014	0
Curimata_inornata	28797	2014	0.25
Curimata_inornata	28798	2014	0.25
Curimata_inornata	28799	2014	0
Curimata_inornata	28800	2014	0
Curimata_inornata	28801	2014	1
Curimata_inornata	28802	2014	0.5
Curimata_inornata	28803	2014	1
Curimata_inornata	28804	2014	0
Hemiodus_semitaeniatus	28805	2014	0
Hemiodus_semitaeniatus	28806	2014	0
Hemiodus_semitaeniatus	28807	2014	0
Hemiodus_semitaeniatus	28808	2014	0.5
Hemisorubim_platyrhynchos	28809	2014	1.5
Hemisorubim_platyrhynchos	28810	2014	0.25
Hemisorubim_platyrhynchos	28811	2014	3
Hemisorubim_platyrhynchos	28812	2014	0.5
Hemisorubim_platyrhynchos	28813	2014	0.25
Hemisorubim_platyrhynchos	28814	2014	0.75
Hemisorubim_platyrhynchos	28815	2014	1
Hemisorubim_platyrhynchos	28816	2014	5.5
Hemisorubim_platyrhynchos	28817	2014	0.5
Hemisorubim_platyrhynchos	28818	2014	0
Hemisorubim_platyrhynchos	28819	2014	0
Hoplerythrinus_unitaeniatus	28820	2014	0.25
Hoplerythrinus_unitaeniatus	28821	2014	0
Hoplerythrinus_unitaeniatus	28822	2014	0.25
Hoplerythrinus_unitaeniatus	28823	2014	0.25
Hoplerythrinus_unitaeniatus	28824	2014	0
Hoplerythrinus_unitaeniatus	28825	2014	0
Hoplerythrinus_unitaeniatus	28826	2014	2
Hoplerythrinus_unitaeniatus	28827	2014	2
Hydrolycus_scomberoides	28828	2014	1.75
Hydrolycus_scomberoides	28829	2014	3.75
Hydrolycus_scomberoides	28830	2014	4.25
Hydrolycus_scomberoides	28831	2014	13.25
Hydrolycus_scomberoides	28832	2014	6.25
Hydrolycus_scomberoides	28833	2014	12
Hydrolycus_scomberoides	28834	2014	70.5
Hydrolycus_scomberoides	28835	2014	11.5
Hydrolycus_scomberoides	28836	2014	3
Hydrolycus_scomberoides	28837	2014	0.5
Hydrolycus_scomberoides	28838	2014	1.5
Leporinus_cylindriformis	28839	2014	0
Leporinus_cylindriformis	28840	2014	0.5
Leporinus_cylindriformis	28841	2014	0
Leporinus_cylindriformis	28842	2014	0
Leporinus_cylindriformis	28843	2014	0
Leporinus_cylindriformis	28844	2014	0
Leporinus_desmotes	28845	2014	0
Leporinus_desmotes	28846	2014	0.25
Leporinus_desmotes	28847	2014	0
Leporinus_fasciatus	28848	2014	0
Leporinus_fasciatus	28849	2014	0.25
Leporinus_fasciatus	28850	2014	2
Leporinus_fasciatus	28851	2014	0.75
Leporinus_fasciatus	28852	2014	0
Leporinus_fasciatus	28853	2014	1
Leporinus_fasciatus	28854	2014	0.5
Leporinus_fasciatus	28855	2014	0.5
Leporinus_fasciatus	28856	2014	0
Leporinus_fasciatus	28857	2014	0
Leporinus_fasciatus	28858	2014	0.5
Leporinus_friderici	28859	2014	0
Leporinus_friderici	28860	2014	2.75
Leporinus_friderici	28861	2014	2.25
Leporinus_friderici	28862	2014	1.5
Leporinus_friderici	28863	2014	5.75
Leporinus_friderici	28864	2014	0.25
Leporinus_friderici	28865	2014	0
Leporinus_friderici	28866	2014	0
Leporinus_friderici	28867	2014	3.5
Leporinus_friderici	28868	2014	2
Leporinus_jamesi	28869	2014	0.5
Leporinus_jamesi	28870	2014	0
Leporinus_jamesi	28871	2014	0.25
Leporinus_jamesi	28872	2014	0.25
Leporinus_jamesi	28873	2014	0
Leporinus_jamesi	28874	2014	0.5
Lycengraulis_batesii	28875	2014	0
Lycengraulis_batesii	28876	2014	0
Megaleporinus_trifasciatus	28877	2014	0
Megaleporinus_trifasciatus	28878	2014	0.25
Megaleporinus_trifasciatus	28879	2014	2
Megaleporinus_trifasciatus	28880	2014	1.75
Megaleporinus_trifasciatus	28881	2014	1
Megaleporinus_trifasciatus	28882	2014	0
Megaleporinus_trifasciatus	28883	2014	0
Megaleporinus_trifasciatus	28884	2014	1
Megaleporinus_trifasciatus	28885	2014	0
Megaleporinus_trifasciatus	28886	2014	0.5
Megaleporinus_trifasciatus	28887	2014	0
Metynnis_hypsauchen	28888	2014	0.25
Metynnis_hypsauchen	28889	2014	0
Metynnis_lippincottianus	28890	2014	0
Metynnis_lippincottianus	28891	2014	0
Metynnis_lippincottianus	28892	2014	0.25
Metynnis_lippincottianus	28893	2014	0.5
Metynnis_lippincottianus	28894	2014	0
Metynnis_lippincottianus	28895	2014	1
Metynnis_lippincottianus	28896	2014	0
Myloplus_rubripinnis	28897	2014	0
Myloplus_rubripinnis	28898	2014	0
Myloplus_rubripinnis	28899	2014	0
Myloplus_rubripinnis	28900	2014	0
Mylossoma_albiscopum	28901	2014	0
Mylossoma_albiscopum	28902	2014	9
Mylossoma_albiscopum	28903	2014	3
Mylossoma_albiscopum	28904	2014	9.75
Mylossoma_albiscopum	28905	2014	3
Mylossoma_albiscopum	28906	2014	4
Mylossoma_albiscopum	28907	2014	6.5
Mylossoma_albiscopum	28908	2014	16.5
Mylossoma_albiscopum	28909	2014	22
Mylossoma_albiscopum	28910	2014	3
Mylossoma_albiscopum	28911	2014	21
Oxydoras_niger	28912	2014	0
Oxydoras_niger	28913	2014	1.75
Oxydoras_niger	28914	2014	7.25
Oxydoras_niger	28915	2014	1
Oxydoras_niger	28916	2014	0
Oxydoras_niger	28917	2014	0
Oxydoras_niger	28918	2014	0.5
Oxydoras_niger	28919	2014	1
Oxydoras_niger	28920	2014	0.5
Oxydoras_niger	28921	2014	0
Oxydoras_niger	28922	2014	0
Pellona_castelnaeana	28923	2014	11.25
Pellona_castelnaeana	28924	2014	25.75
Pellona_castelnaeana	28925	2014	8.25
Pellona_castelnaeana	28926	2014	11
Pellona_castelnaeana	28927	2014	6.25
Pellona_castelnaeana	28928	2014	3
Pellona_castelnaeana	28929	2014	0.5
Pellona_castelnaeana	28930	2014	5.5
Pellona_castelnaeana	28931	2014	1.5
Pellona_castelnaeana	28932	2014	0
Pellona_castelnaeana	28933	2014	1.5
Phractocephalus_hemioliopterus	28934	2014	4.5
Phractocephalus_hemioliopterus	28935	2014	0.25
Phractocephalus_hemioliopterus	28936	2014	1.25
Phractocephalus_hemioliopterus	28937	2014	1.5
Phractocephalus_hemioliopterus	28938	2014	1.5
Phractocephalus_hemioliopterus	28939	2014	0.75
Phractocephalus_hemioliopterus	28940	2014	2
Phractocephalus_hemioliopterus	28941	2014	2.5
Phractocephalus_hemioliopterus	28942	2014	4
Phractocephalus_hemioliopterus	28943	2014	1
Phractocephalus_hemioliopterus	28944	2014	0
Piaractus_brachypomus	28945	2014	0.25
Piaractus_brachypomus	28946	2014	11.5
Piaractus_brachypomus	28947	2014	21.5
Piaractus_brachypomus	28948	2014	12
Piaractus_brachypomus	28949	2014	3.75
Piaractus_brachypomus	28950	2014	0.25
Piaractus_brachypomus	28951	2014	0.5
Piaractus_brachypomus	28952	2014	1.5
Piaractus_brachypomus	28953	2014	2
Piaractus_brachypomus	28954	2014	0
Piaractus_brachypomus	28955	2014	0
Pimelodus_ornatus	28967	2014	0
Pimelodus_ornatus	28968	2014	0
Pinirampus_pirinampu	28969	2014	2.5
Pinirampus_pirinampu	28970	2014	0.25
Pinirampus_pirinampu	28971	2014	0.75
Pinirampus_pirinampu	28972	2014	0.5
Pinirampus_pirinampu	28973	2014	0
Pinirampus_pirinampu	28974	2014	0
Pinirampus_pirinampu	28975	2014	0
Pinirampus_pirinampu	28976	2014	1
Pinirampus_pirinampu	28977	2014	0
Pinirampus_pirinampu	28978	2014	0.5
Pinirampus_pirinampu	28979	2014	0
Platynematichthys_notatus	28980	2014	0
Platynematichthys_notatus	28981	2014	0
Platynematichthys_notatus	28982	2014	0
Platystomatichthys_sturio	28983	2014	0
Platystomatichthys_sturio	28984	2014	0
Platystomatichthys_sturio	28985	2014	0
Platystomatichthys_sturio	28986	2014	0
Prochilodus_nigricans	28987	2014	0
Prochilodus_nigricans	28988	2014	3.75
Prochilodus_nigricans	28989	2014	4.5
Prochilodus_nigricans	28990	2014	7
Prochilodus_nigricans	28991	2014	6.5
Prochilodus_nigricans	28992	2014	6.25
Prochilodus_nigricans	28993	2014	1.5
Prochilodus_nigricans	28994	2014	4.5
Prochilodus_nigricans	28995	2014	3
Prochilodus_nigricans	28996	2014	0
Prochilodus_nigricans	28997	2014	3
Pseudoplatystoma_punctifer	28998	2014	0
Pseudoplatystoma_punctifer	28999	2014	0.5
Pseudoplatystoma_punctifer	29000	2014	0.25
Pseudoplatystoma_punctifer	29001	2014	2
Pseudoplatystoma_punctifer	29002	2014	1
Pseudoplatystoma_punctifer	29003	2014	0.25
Pseudoplatystoma_punctifer	29004	2014	0.5
Pseudoplatystoma_punctifer	29005	2014	3
Pseudoplatystoma_punctifer	29006	2014	1
Pseudoplatystoma_punctifer	29007	2014	0.5
Pseudoplatystoma_punctifer	29008	2014	4
Pseudoplatystoma_tigrinum	29009	2014	0
Pseudoplatystoma_tigrinum	29010	2014	0.75
Pseudoplatystoma_tigrinum	29011	2014	1.25
Pseudoplatystoma_tigrinum	29012	2014	1.25
Pseudoplatystoma_tigrinum	29013	2014	1
Pseudoplatystoma_tigrinum	29014	2014	0.5
Pseudoplatystoma_tigrinum	29015	2014	1
Pseudoplatystoma_tigrinum	29016	2014	2.5
Pseudoplatystoma_tigrinum	29017	2014	1
Pseudoplatystoma_tigrinum	29018	2014	1.5
Pseudoplatystoma_tigrinum	29019	2014	0.5
Rhaphiodon_vulpinus	29022	2014	0.25
Rhaphiodon_vulpinus	29023	2014	50.75
Rhaphiodon_vulpinus	29024	2014	18.25
Rhaphiodon_vulpinus	29025	2014	35.75
Rhaphiodon_vulpinus	29026	2014	17.75
Rhaphiodon_vulpinus	29027	2014	9
Rhaphiodon_vulpinus	29028	2014	12
Rhaphiodon_vulpinus	29029	2014	17
Rhaphiodon_vulpinus	29030	2014	1
Rhaphiodon_vulpinus	29031	2014	1.5
Rhaphiodon_vulpinus	29032	2014	1.5
Salminus_brasiliensis	29033	2014	0.25
Salminus_brasiliensis	29034	2014	0.5
Salminus_brasiliensis	29035	2014	0.5
Salminus_brasiliensis	29036	2014	0.5
Salminus_brasiliensis	29037	2014	1
Semaprochilodus_insignis	29038	2014	4.5
Semaprochilodus_insignis	29039	2014	4.25
Semaprochilodus_insignis	29040	2014	6
Semaprochilodus_insignis	29041	2014	6.5
Semaprochilodus_insignis	29042	2014	12.75
Semaprochilodus_insignis	29043	2014	2.25
Semaprochilodus_insignis	29044	2014	0
Semaprochilodus_insignis	29045	2014	0.5
Semaprochilodus_insignis	29046	2014	11.5
Semaprochilodus_insignis	29047	2014	0
Semaprochilodus_insignis	29048	2014	7.5
Semaprochilodus_taeniurus	29049	2014	0
Serrasalmus_maculatus	29050	2014	0
Serrasalmus_maculatus	29051	2014	3.5
Serrasalmus_maculatus	29052	2014	0.75
Serrasalmus_maculatus	29053	2014	3
Serrasalmus_maculatus	29054	2014	2.75
Serrasalmus_maculatus	29055	2014	0.25
Serrasalmus_maculatus	29056	2014	0
Serrasalmus_maculatus	29057	2014	4
Serrasalmus_maculatus	29058	2014	1
Serrasalmus_maculatus	29059	2014	6
Sorubim_elongatus	29060	2014	2.25
Sorubim_elongatus	29061	2014	0.25
Sorubim_elongatus	29062	2014	0.25
Sorubim_elongatus	29063	2014	0
Sorubim_elongatus	29064	2014	0.25
Sorubim_elongatus	29065	2014	0.75
Sorubim_elongatus	29066	2014	0
Sorubim_elongatus	29067	2014	0.5
Sorubim_elongatus	29068	2014	0
Sorubim_elongatus	29069	2014	0
Sorubim_elongatus	29070	2014	4
Sorubim_lima	29071	2014	5.5
Sorubim_lima	29072	2014	1.5
Sorubim_lima	29073	2014	0.75
Sorubim_lima	29074	2014	0.25
Sorubim_lima	29075	2014	0.25
Sorubim_lima	29076	2014	0.75
Sorubim_lima	29077	2014	1
Sorubim_lima	29078	2014	3.5
Sorubim_lima	29079	2014	1
Sorubim_lima	29080	2014	0
Sorubim_lima	29081	2014	7
Sorubim_maniradii	29082	2014	1.5
Sorubim_maniradii	29083	2014	4.25
Sorubim_maniradii	29084	2014	5.5
Sorubim_maniradii	29085	2014	1.25
Sorubim_maniradii	29086	2014	0
Sorubim_maniradii	29087	2014	2
Sorubim_maniradii	29088	2014	0
Sorubim_maniradii	29089	2014	0
Sorubim_maniradii	29090	2014	0
Sorubim_maniradii	29091	2014	0
Sorubim_maniradii	29092	2014	0
Sorubimichthys_planiceps	29093	2014	1.25
Sorubimichthys_planiceps	29094	2014	0.5
Sorubimichthys_planiceps	29095	2014	0.5
Sorubimichthys_planiceps	29096	2014	3.25
Sorubimichthys_planiceps	29097	2014	0.5
Sorubimichthys_planiceps	29098	2014	0.25
Sorubimichthys_planiceps	29099	2014	2.5
Sorubimichthys_planiceps	29100	2014	0.5
Triportheus_albus	29101	2014	7
Triportheus_albus	29102	2014	8.25
Triportheus_albus	29103	2014	34.75
Triportheus_albus	29104	2014	8.75
Triportheus_albus	29105	2014	4.75
Triportheus_albus	29106	2014	2.25
Triportheus_albus	29107	2014	0
Triportheus_albus	29108	2014	0.5
Triportheus_albus	29109	2014	0
Triportheus_albus	29110	2014	0
Triportheus_albus	29111	2014	4.5
Triportheus_angulatus	29112	2014	6
Triportheus_angulatus	29113	2014	158.75
Triportheus_angulatus	29114	2014	49.25
Triportheus_angulatus	29115	2014	43
Triportheus_angulatus	29116	2014	28.75
Triportheus_angulatus	29117	2014	8.5
Triportheus_angulatus	29118	2014	18.5
Triportheus_angulatus	29119	2014	6
Triportheus_angulatus	29120	2014	9.5
Triportheus_angulatus	29121	2014	19
Triportheus_angulatus	29122	2014	19
Triportheus_auritus	29123	2014	17.75
Triportheus_auritus	29124	2014	0
Triportheus_auritus	29125	2014	0
Triportheus_auritus	29126	2014	0
Triportheus_auritus	29127	2014	0
Triportheus_auritus	29128	2014	0
Triportheus_auritus	29129	2014	0
Triportheus_culter	29130	2014	0
Triportheus_culter	29131	2014	1.25
Triportheus_culter	29132	2014	14.75
Triportheus_culter	29133	2014	2.75
Triportheus_culter	29134	2014	0.75
Triportheus_culter	29135	2014	0.25
Triportheus_culter	29136	2014	0
Triportheus_culter	29137	2014	0
Triportheus_culter	29138	2014	0.5
Triportheus_culter	29139	2014	0
Zungaro_zungaro	29140	2014	1
Zungaro_zungaro	29141	2014	1.75
Zungaro_zungaro	29142	2014	2.5
Zungaro_zungaro	29143	2014	6
Zungaro_zungaro	29144	2014	2.5
Zungaro_zungaro	29145	2014	5
Zungaro_zungaro	29146	2014	12
Zungaro_zungaro	29147	2014	9
Zungaro_zungaro	29148	2014	0
Sicyopterus_lagocephalus	29255	2014	517.6353
Anguilla_marmorata	29257	2014	7.6824
Sicyopterus_lagocephalus	29258	2014	279.6457
Anguilla_marmorata	29260	2014	36.5609
Anguilla_marmorata	29262	2014	3.0781
Sicyopterus_lagocephalus	29263	2014	43.5958
Anguilla_marmorata	29265	2014	18.8818
Eleotris_fusca	29266	2014	7.6764
Anguilla_marmorata	29268	2014	92.4392
Sicyopterus_lagocephalus	29269	2014	734.5826
Sicyopterus_lagocephalus	29271	2014	139.9668
Sicyopterus_lagocephalus	29273	2014	60.3648
Sicyopterus_lagocephalus	29275	2014	109.2153
Anguilla_marmorata	29277	2014	55.4417
Sicyopterus_lagocephalus	29278	2014	147.8587
Sicyopterus_lagocephalus	29280	2014	255.0703
Anguilla_marmorata	29282	2014	6.3165
Sicyopterus_lagocephalus	29283	2014	614.2951
Anguilla_marmorata	29287	2014	22.9719
Sicyopterus_lagocephalus	29289	2014	650.1706
Sicyopterus_lagocephalus	29290	2014	208.1911
Sicyopterus_lagocephalus	29293	2014	86.6121
Sicyopterus_lagocephalus	29295	2014	9.1685
Anguilla_marmorata	29297	2014	8.3503
Trachelyopterus_galeatus	200297	2014	8
Abramites_hypselonotus	200663	2014	0
Acestrorhynchus_falcatus	200665	2014	0
Acestrorhynchus_falcirostris	200666	2014	0
Acestrorhynchus_heterolepis	200667	2014	0
Acestrorhynchus_microlepis	200668	2014	1
Adontosternarchus_balaenops	200669	2014	1.25
Ageneiosus_vittatus	200674	2014	0
Agoniates_anchovia	200675	2014	0
Anchoviella_carrikeri	200676	2014	0
Apteronotus_albifrons	200678	2014	7.75
Apteronotus_bonapartii	200679	2014	0
Auchenipterichthys_thoracatus	200682	2014	0
Auchenipterus_ambyiacus	200683	2014	48.25
Auchenipterus_brachyurus	200684	2014	12
Auchenipterus_nuchalis	200685	2014	1.25
Brachyplatystoma_platynemum	200688	2014	0
Bryconops_alburnoides	200694	2014	0
Caenotropus_labyrinthicus	200695	2014	0
Caenotropus_schizodon	200696	2014	0
Calophysus_macropterus	200697	2014	0
Catoprion_mento	200698	2014	43
Centromochlus_heckelii	200699	2014	0
Cetopsis_candiru	200700	2014	0
Cetopsis_coecutiens	200701	2014	0
Chalceus_epakros	200703	2014	0
Chalceus_guaporensis	200704	2014	0.25
Cheirocerus_eques	200705	2014	0.75
Cynodon_gibbus	200715	2014	0.25
Cynopotamus_gouldingi	200716	2014	7
Eigenmannia_limbata	200718	2014	0
Eigenmannia_macrops	200719	2014	0
Electrophorus_electricus	200720	2014	0
Erythrinus_erythrinus	200721	2014	0
Farlowella_nattereri	200722	2014	0.5
Galeocharax_goeldii	200723	2014	0
Gymnotus_carapo	200725	2014	0
Hemiodus_microlepis	200727	2014	0
Hemiodus_unimaculatus	200729	2014	0
Hoplias_malabaricus	200733	2014	0
Hoplosternum_littorale	200734	2014	0.25
Hydrolycus_armatus	200735	2014	0.25
Hypoptopoma_incognitum	200739	2014	3
Hypostomus_pyrineusi	200740	2014	9.25
Jurengraulis_juruensis	200741	2014	0
Laemolyta_proxima	200742	2014	0.25
Laemolyta_taeniata	200743	2014	0
Leiarius_marmoratus	200744	2014	0
Limatulichthys_griseus	200749	2014	0
Loricaria_cataphracta	200750	2014	0
Megalechis_picta	200752	2014	0
Metynnis_maculatus	200757	2014	0
Moenkhausia_intermedia	200758	2014	0
Moenkhausia_lepidura	200759	2014	0
Paragoniates_alburnus	200771	2014	0.25
Parapteronotus_hasemani	200772	2014	0
Trachelyopterus_galeatus	200773	2014	0.25
Pellona_flavipinnis	200775	2014	3.25
Pimelodella_howesi	200778	2014	2.25
Pimelodella_steindachneri	200779	2014	0
Pimelodina_flavipinnis	200780	2014	0
Platysilurus_mucosus	200786	2014	0
Platyurosternarchus_macrostomus	200787	2014	0
Plectrochilus_machadoi	200788	2014	0
Poptella_compressa	200789	2014	0
Potamorrhaphis_guianensis	200792	2014	82.5
Prionobrama_filigera	200794	2014	0
Pseudanos_gracilis	200799	2014	3
Pterygoplichthys_disjunctivus	200803	2014	4.75
Pterygoplichthys_lituratus	200804	2014	1.25
Rhytiodus_argenteofuscus	200808	2014	18.75
Rhytiodus_microlepis	200809	2014	1.75
Rineloricaria_phoxocephala	200810	2014	0.25
Roeboides_affinis	200811	2014	0
Roeboides_myersii	200812	2014	2
Roestes_molossus	200813	2014	0.5
Salminus_hilarii	200814	2014	0.25
Schizodon_fasciatus	200816	2014	0
Aphanotorulus_emarginatus	200829	2014	0
Sternarchella_calhamazon	200832	2014	0.5
Sternarchella_schotti	200833	2014	0
Sternarchella_sima	200834	2014	0
Sternarchogiton_nattereri	200835	2014	0
Sternopygus_macrurus	200836	2014	0
Stethaprion_crenatum	200837	2014	0.25
Sturisoma_lyra	200838	2014	0
Tatia_aulopygia	200839	2014	0
Tetragonopterus_argenteus	200840	2014	0
Tetragonopterus_chalceus	200841	2014	0
Tetranematichthys_quadrifilis	200842	2014	0
Thoracocharax_stellatus	200843	2014	0
Trachelyopterichthys_taeniatus	200844	2014	0.25
Tympanopleura_atronasus	200851	2014	1.25
Tympanopleura_rondoni	200852	2014	0.75
Tympanopleura_rondoni	200854	2014	2
Abramites_hypselonotus	200855	2014	0
Acestrorhynchus_falcirostris	200856	2014	0.25
Acestrorhynchus_heterolepis	200857	2014	0
Acestrorhynchus_microlepis	200858	2014	0
Adontosternarchus_balaenops	200859	2014	0
Adontosternarchus_clarkae	200860	2014	0
Ageneiosus_vittatus	200863	2014	0
Agoniates_anchovia	200864	2014	0.25
Anadoras_weddellii	200865	2014	0
Aphanotorulus_unicolor	200868	2014	0
Apteronotus_albifrons	200869	2014	0
Apteronotus_bonapartii	200870	2014	0
Auchenipterichthys_coracoideus	200873	2014	8.25
Auchenipterichthys_thoracatus	200874	2014	61.75
Auchenipterus_ambyiacus	200875	2014	4.25
